,name,price,discount
160,Miraflex 0MF4002,44.900,0
161,Harper HA1018,54.900,35% marcos + cristales
162,Kalani KA1044,76.900,35% marcos + cristales
163,Hugo HG1209,144.900,35% marcos + cristales
164,Guess GU2872,150.900,35% marcos + cristales
165,Cat Inlay,99.900,35% marcos + cristales
166,Lucca LU1025,32.900,0
167,Lucca LU1019,32.900,0
168,DbyD DBOM5047,43.900,0
169,Carrera  C8863,139.900,35% marcos + cristales
170,Hugo HG 1201,129.900,35% marcos + cristales
171,Lucca LU1001,32.900,35% marcos + cristales
172,Adidas OR5014,114.900,35% marcos + cristales
173,Kalani KA1041,76.900,35% marcos + cristales
174,RayBan 0RX3717V,148.900,35% marcos + cristales
175,Nike 7037,99.900,35% marcos + cristales
176,Kalani KA1057,65.900,0
177,Unofficial UNOM0236,0,Marcos Gratis
178,Polaroid D477,85.900,35% marcos + cristales
179,Harper HA1064,43.900,35% marcos + cristales
180,Nike 7128,99.900,35% marcos + cristales
181,Unofficial Kids UNOK5066,0,Marcos Gratis
182,Oakley 0OX8178,113.900,0
183,Persol 0PO3301V,208.900,35% marcos + cristales
184,Dolce and Gabbana 0DG3372,230.900,35% marcos + cristales
185,Giacomo GI1007,76.900,35% marcos + cristales
186,Lucca LU1011,32.900,35% marcos + cristales
187,Kalani KA1036,76.900,35% marcos + cristales
188,Kalani KA1011,65.900,35% marcos + cristales
189,Kalani KA1012,65.900,35% marcos + cristales
190,Kalani KA1010,65.900,35% marcos + cristales
191,Giacomo GI1001,76.900,35% marcos + cristales
192,Karun KAOF0083,84.900,35% marcos + cristales
193,Harper HA1015,54.900,35% marcos + cristales
194,THilfigr TH 1616/RE,125.900,35% marcos + cristales
195,Harper HA1067,43.900,35% marcos + cristales
196,Seen Kids SNK08,0,Marcos Gratis
197,Harper HA1123,54.900,35% marcos + cristales
198,Lucca LU1024,32.900,0
199,Harper HA1003,43.900,35% marcos + cristales
200,Polaroid PLD488,64.900,35% marcos + cristales
201,Polaroid PLD D460/G,83.900,35% marcos + cristales
202,Polaroid PLD D482,76.900,35% marcos + cristales
203,Persol 0PO3337V,222.900,35% marcos + cristales
204,Boss 1437,184.900,35% marcos + cristales
205,Prada 0PRA10V,290.900,35% marcos + cristales
206,Lucca LU1013,32.900,35% marcos + cristales
207,Kalani KA1060,65.900,35% marcos + cristales
208,Kalani KA1039,76.900,35% marcos + cristales
209,Lacoste L2603ND,99.900,35% marcos + cristales
210,CKJeans CKJ492AF,99.900,35% marcos + cristales
211,Harper HA1055,43.900,35% marcos + cristales
212,Fossil FOS 7155/G,129.900,35% marcos + cristales
213,Harper HA1016,54.900,35% marcos + cristales
214,Kalani KA1060,65.900,35% marcos + cristales
215,Miraflex Baby one 1-2 años,54.900,35% marcos + cristales
216,Unoffic UNOM0300,0,Marcos Gratis
217,Unoffic UNOM0300,0,Marcos Gratis
218,Harper HA1123,54.900,35% marcos + cristales
219,Miraflex 0MF4005,49.900,0
220,Harper HA1011,43.900,35% marcos + cristales
221,Harper HA1006,43.900,35% marcos + cristales
222,Miraflex 0MF4002,44.900,35% marcos + cristales
223,Rayban 0RX7225,126.900,35% marcos + cristales
224,Harper HA1007,43.900,35% marcos + cristales
225,Polaroid PLD D485,90.900,35% marcos + cristales
226,Prada  0PR01WV,230.900,35% marcos + cristales
227,Carrera Juvenil 2012T,113.900,35% marcos + cristales
228,Giacomo GI1001,76.900,35% marcos + cristales
229,Giacomo GI1010,76.900,35% marcos + cristales
230,Harper HA1062,43.900,35% marcos + cristales
231,Fossil FOS 7064,96.900,35% marcos + cristales
232,Arnette 0AN7208,60.900,35% marcos + cristales
233,CAT GANISTER004,94.900,35% marcos + cristales
234,Nike 7117,99.900,35% marcos + cristales
235,Giacomo GI1003,76.900,35% marcos + cristales
236,Kalani KA1045,76.900,35% marcos + cristales
237,Giacomo GI1005,76.900,35% marcos + cristales
238,Kalani KA1058,65.900,35% marcos + cristales
239,Miraflex New baby 3,54.900,35% marcos + cristales
240,Kalani KA1058,65.900,35% marcos + cristales
241,Nike 7245,99.900,35% marcos + cristales
242,Miraflex 0MF4002,44.900,0
243,Adidas SP5045,94.900,35% marcos + cristales
244,Harper HA1126,54.900,35% marcos + cristales
245,Harper Juvenil HA1304,54.900,0
246,Harper HA1013,43.900,35% marcos + cristales
247,Harper HA1010,43.900,35% marcos + cristales
248,Polaroid PLD D453,73.900,35% marcos + cristales
249,Persol 0PO3329V,268.900,35% marcos + cristales
250,Carrera C308,119.900,35% marcos + cristales
251,Persol 0PO3296V,198.900,35% marcos + cristales
252,Prada  0PR14WV,211.900,35% marcos + cristales
253,Harper HA1072,43.900,35% marcos + cristales
254,Under Armour UA 5000/G,129.900,35% marcos + cristales
255,Fossil FOS7154/G,129.900,35% marcos + cristales
256,Giacomo GI1010,76.900,35% marcos + cristales
257,Kalani KA1010,65.900,35% marcos + cristales
258,Giacomo GI1006,76.900,35% marcos + cristales
259,Under Armour UA 5006/G,134.900,35% marcos + cristales
260,Emporio 0EA3227,131.900,35% marcos + cristales
261,Emporio 0EA3194,131.900,35% marcos + cristales
262,Fossil FOS 6061,84.900,35% marcos + cristales
263,Harper HA1013,54.900,35% marcos + cristales
264,Kalani KA1008,65.900,35% marcos + cristales
265,Miraflex 0MF4001,44.900,35% marcos + cristales
266,Kalani KA1056,65.900,35% marcos + cristales
267,Adidas SP5048,94.900,35% marcos + cristales
268,Giacomo GI1008,76.900,35% marcos + cristales
269,Fossil FOS 7014,95.900,35% marcos + cristales
270,Miraflex 0MF4001,44.900,35% marcos + cristales
271,Harper HA1061,43.900,35% marcos + cristales
272,Kalani KA1059,65.900,35% marcos + cristales
273,Giacomo GI1020,76.900,35% marcos + cristales
274,Unofficial Kids UNOK5050,0,Marcos Gratis
275,Unoffic UNOM0052,0,Marcos Gratis
276,GVBaby GBJK02,0,Marcos Gratis
277,Unoffic Kids UNOK0013,0,Marcos Gratis
278,Rayban 0RX0298V,148.900,0
279,Rayban 0RY9078V,60.900,0
280,Harper HA1004,43.900,35% marcos + cristales
281,Harper HA1005,43.900,35% marcos + cristales
282,Polaroid PLD D462,76.900,35% marcos + cristales
283,Carrera CARRERA 175 086 55/17,130.900,35% marcos + cristales
284,Prada  0PR16MV,181.900,35% marcos + cristales
285,Prada  0PR15YV,270.900,35% marcos + cristales
286,Miraflex New baby 4,59.900,35% marcos + cristales
287,THilfigr TH 1594 ,149.900,35% marcos + cristales
288,Fossil FOS7148,104.900,35% marcos + cristales
289,Giacomo GI1006,76.900,35% marcos + cristales
290,THilfigr TH 1636,126.900,35% marcos + cristales
291,Kalani KA1001,65.900,35% marcos + cristales
292,Lacoste L2254,99.900,35% marcos + cristales
293,CAT CAT3002,94.900,35% marcos + cristales
294,Arnette 0AN6135,84.900,35% marcos + cristales
295,Harper HA1012,54.900,35% marcos + cristales
296,Carrera C8830/V,132.900,35% marcos + cristales
297,Giacomo GI1012,76.900,35% marcos + cristales
298,Hugo HG1199,140.900,35% marcos + cristales
299,Hugo HG1210,144.900,35% marcos + cristales
300,Fossil FOS 7127,99.900,35% marcos + cristales
301,Kalani KA1056,65.900,35% marcos + cristales
302,Harper HA1065,43.900,35% marcos + cristales
303,Fossil FOS 6016,91.900,35% marcos + cristales
304,Harper HA1128,54.900,35% marcos + cristales
305,Harper HA1009,43.900,35% marcos + cristales
306,Harper HA1126,54.900,35% marcos + cristales
307,Harper HA1001,43.900,35% marcos + cristales
308,Harper HA1008,43.900,35% marcos + cristales
309,Prada  0PR54TV,250.900,35% marcos + cristales
310,Boss 1444/N,199.900,35% marcos + cristales
311,Prada  0PR22ZV,290.900,35% marcos + cristales
312,Prada  0PR58ZV,270.900,35% marcos + cristales
313,Persol 0PO3218V,198.900,35% marcos + cristales
314,Cat Resaw,99.900,35% marcos + cristales
315,Harper HA1056,43.900,35% marcos + cristales
316,Kalani KA1038,76.900,35% marcos + cristales
317,Fossil FOS7146/G,119.900,35% marcos + cristales
318,Kalani KA1003,65.900,35% marcos + cristales
319,Kalani KA1042,76.900,35% marcos + cristales
320,Nike 7130,99.900,35% marcos + cristales
321,Kalani KA1004,65.900,35% marcos + cristales
322,Under Armour UA 5018/G,102.900,35% marcos + cristales
323,Harper HA1057,43.900,35% marcos + cristales
324,Arnette 0AN7169,64.900,35% marcos + cristales
325,Harper HA1017,54.900,35% marcos + cristales
326,Kalani KA1013,65.900,35% marcos + cristales
327,THilfigr TH 1442,148.900,35% marcos + cristales
328,Nike 7400,99.900,35% marcos + cristales
329,Giacomo GI1015,76.900,35% marcos + cristales
330,Harper HA1050,43.900,35% marcos + cristales
331,Harper HA1068,43.900,35% marcos + cristales
332,Kalani KA1014,65.900,35% marcos + cristales
333,Karun Cochamo Black,94.900,35% marcos + cristales
334,Giacomo GI1009,76.900,35% marcos + cristales
335,Harper HA1079,43.900,35% marcos + cristales
336,Unoffic UNOM0109,0,Marcos Gratis
337,Julius JUAM02,89.900,35% marcos + cristales
338,Harper HA1122,54.900,35% marcos + cristales
339,Miraflex 0MF4005,49.900,0
340,HugoBoss BOSS,219.900,35% marcos + cristales
341,Carrera C8853,132.900,35% marcos + cristales
342,Carrera CARDUC007,126.900,35% marcos + cristales
343,Boss 1449,224.900,35% marcos + cristales
344,Karun KAUF0013,84.900,35% marcos + cristales
345,Fossil FOS 7116/G,95.900,35% marcos + cristales
346,Giacomo GI1002,76.900,35% marcos + cristales
347,Harper HA1063,43.900,35% marcos + cristales
348,Harper HA1005,54.900,35% marcos + cristales
349,Fossil FOS 6076,91.900,35% marcos + cristales
350,Kalani KA1007,65.900,35% marcos + cristales
351,Nike 7129,99.900,35% marcos + cristales
352,Kalani KA1008,65.900,35% marcos + cristales
353,Fossil FOS7148,104.900,35% marcos + cristales
354,Giacomo GI1009,76.900,35% marcos + cristales
355,Kalani KA1014,65.900,35% marcos + cristales
356,Kalani KA1012,65.900,35% marcos + cristales
357,Giacomo GI1012,76.900,35% marcos + cristales
358,Giacomo GI1015,76.900,35% marcos + cristales
359,Harper HA1006,54.900,35% marcos + cristales
360,Lacoste L2860,99.900,35% marcos + cristales
361,Lacoste L2888,99.900,35% marcos + cristales
362,Giacomo GI1016,76.900,35% marcos + cristales
363,Kalani KA1040,76.900,35% marcos + cristales
364,Hugo HG1246,140.900,35% marcos + cristales
365,DbyD DBOM5047,0,Marcos Gratis
366,Unoffic UNOM0192,0,Marcos Gratis
367,Unoffic UNOM0164,0,Marcos Gratis
368,Miraflex 0MF4002,44.900,0
369,Carrera C262,149.900,0
370,Cat CTO3013,99.900,0
371,Adidas OR5052,99.900,35% marcos + cristales
372,Harper HA1008,43.900,35% marcos + cristales
373,Harper HA1002,43.900,35% marcos + cristales
374,Harper HA1292,43.900,0
375,Prada  0PR19ZV,250.900,35% marcos + cristales
376,Prada  0PR16MV,181.900,35% marcos + cristales
377,Persol 0PO2460V,226.900,35% marcos + cristales
378,Carrera C8881,104.900,35% marcos + cristales
379,Persol 0PO3092V,189.900,35% marcos + cristales
380,Persol 0PO3315V,208.900,35% marcos + cristales
381,Lucca LU1004,32.900,35% marcos + cristales
382,Hugo HG1018,129.900,35% marcos + cristales
383,Kalani KA1001,65.900,35% marcos + cristales
384,Kalani KA1005,65.900,35% marcos + cristales
385,Giacomo GI1016,76.900,35% marcos + cristales
386,Kalani KA1013,65.900,35% marcos + cristales
387,Rayban 0RX7230,166.900,35% marcos + cristales
388,Harper HA1071,43.900,35% marcos + cristales
389,Giacomo GI1003,76.900,35% marcos + cristales
390,Harper HA1073,43.900,35% marcos + cristales
391,Fossil FOS 7148,104.900,35% marcos + cristales
392,Harper HA1114,54.900,35% marcos + cristales
393,Nike 7130,99.900,35% marcos + cristales
394,Kalani KA1043,76.900,35% marcos + cristales
395,CKJeans CKJ492AF,99.900,35% marcos + cristales
396,Harper HA1059,43.900,35% marcos + cristales
397,Giacomo GI1020,76.900,35% marcos + cristales
398,Under Armour UA5035,119.900,35% marcos + cristales
399,Kalani KA1059,65.900,0
400,Cat CTO3013,99.900,35% marcos + cristales
401,Harper HA1127,54.900,35% marcos + cristales
402,Cat CTO3010,99.900,0
