name,price,discount,date
Kalani KA1037,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1042,0.0,Marcos Gratis,2025-07-01 00:36:00
Giacomo GI1022,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1045,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1043,0.0,Marcos Gratis,2025-07-01 00:36:00
Harper HA1154 Clip On,49425.0,25% marcos + cristales,2025-07-01 00:36:00
Ray Ban 0RX6375,113520.0,20% marcos + cristales,2025-07-01 00:36:00
Kalani KA1012,0.0,Marcos Gratis,2025-07-01 00:36:00
RayBan 0RX7046,105520.0,20% marcos + cristales,2025-07-01 00:36:00
Kalani KA1037,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1012,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1040,0.0,Marcos Gratis,2025-07-01 00:36:00
Giacomo GI1002,0.0,Marcos Gratis,2025-07-01 00:36:00
Cat Dormer 106,75920.0,20% marcos + cristales,2025-07-01 00:36:00
Giacomo GI1001,0.0,Marcos Gratis,2025-07-01 00:36:00
Harper HA1051,35175.0,25% marcos + cristales,2025-07-01 00:36:00
Giacomo GI1009,0.0,Marcos Gratis,2025-07-01 00:36:00
Giacomo GI1016,0.0,Marcos Gratis,2025-07-01 00:36:00
Harper HA1014,0.0,Marcos Gratis,2025-07-01 00:36:00
Harper HA1157 Clip On,49425.0,25% marcos + cristales,2025-07-01 00:36:00
Kalani KA1013,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1007,0.0,Marcos Gratis,2025-07-01 00:36:00
Lucca LU1009,26925.0,25% marcos + cristales,2025-07-01 00:36:00
Kalani KA1038,0.0,Marcos Gratis,2025-07-01 00:36:00
Kalani KA1013,0.0,Marcos Gratis,2025-07-01 00:36:00
Lucca LU1018,26925.0,25% marcos + cristales,2025-07-01 00:36:00
Harper HA1002,0.0,Marcos Gratis,2025-07-01 00:36:00
Polo RLPH2262,103120.0,20% marcos + cristales,2025-07-01 00:36:00
RayBan 0RX5418,125520.0,20% marcos + cristales,2025-07-01 00:36:00
Harper HA1153 Clip On,49425.0,25% marcos + cristales,2025-07-01 00:36:00
Giacomo GI1010,0.0,Marcos Gratis,2025-07-01 00:36:00
Polo RLPH2212,95120.0,20% marcos + cristales,2025-07-01 00:36:00
Polo RLPH1175,103120.0,20% marcos + cristales,2025-07-01 00:36:00
Giacomo GI1015,0.0,Marcos Gratis,2025-07-01 00:36:00
Polo RLPH2083,114320.0,20% marcos + cristales,2025-07-01 00:36:00
Rayban 0RX7230,148720.0,20% marcos + cristales,2025-07-01 00:36:00
Emporio 0EA1041,125520.0,20% marcos + cristales,2025-07-01 00:36:00
Harper HA1001,0.0,Marcos Gratis,2025-07-01 00:36:00
Polaroid Clip On PLD 6139/CS,71920.0,20% marcos + cristales,2025-07-01 00:36:00
Ray Ban 0RX7017,132720.0,20% marcos + cristales,2025-07-01 00:36:00
RayBan 0RX6335,125520.0,20% marcos + cristales,2025-07-01 00:36:00
Emporio 0EA1105,117520.0,20% marcos + cristales,2025-07-01 00:36:00
