name,price,discount,date
Giacomo GI1007,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1016,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1011,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1009,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1010,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1002,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1018,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1024,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1013,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1039,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1040,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1028,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1030,0,Marcos Gratis,2024-06-01 00:15:00
Carrera Juvenil 2012T,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1003,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1003,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1005,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1058,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1044,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1037,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1001,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1010,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1029,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1016,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1010,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1007,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1006,0,Marcos Gratis,2024-06-01 00:15:00
Lucca LU1002,0,Marcos Gratis,2024-06-01 00:15:00
Fossil FOS 6061,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1008,0,Marcos Gratis,2024-06-01 00:15:00
Kalani KA1056,0,Marcos Gratis,2024-06-01 00:15:00
Giacomo GI1008,0,Marcos Gratis,2024-06-01 00:15:00
